MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
cairo_cup,Vault Qualification Results,NA,PRI,NA,NA,NA,14.266,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,ITA,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,5.6,NA,NA
cairo_cup,Vault Qualification Results,NA,MEX,NA,NA,NA,13.8,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,HUN,NA,NA,NA,13.8,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,AZE,NA,NA,NA,13.866,NA,NA,NA,NA,NA,NA,5.6,NA,NA
cairo_cup,Vault Qualification Results,NA,FRA,NA,NA,NA,14.166,NA,NA,NA,NA,NA,NA,5.6,NA,NA
cairo_cup,Vault Qualification Results,NA,MYS,NA,NA,NA,14.233,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,JOR,NA,NA,NA,14.033,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,POL,NA,NA,NA,13.633,NA,NA,NA,NA,NA,NA,5.6,NA,NA
cairo_cup,Vault Qualification Results,NA,DOM,NA,NA,NA,13.566,NA,NA,NA,NA,NA,NA,5.6,NA,NA
cairo_cup,Vault Qualification Results,NA,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cairo_cup,Vault Qualification Results,NA,MAR,NA,NA,NA,13.566,NA,NA,NA,NA,NA,NA,4.8,NA,NA
cairo_cup,Vault Qualification Results,NA,GTM,NA,NA,NA,13.766,NA,NA,NA,NA,NA,NA,5.2,NA,NA
cairo_cup,Vault Qualification Results,NA,TUR,NA,NA,NA,13.566,NA,NA,NA,NA,NA,NA,5.2,NA,NA
