MEET,ROUND,NAME,TEAM,FX,PH,SR,VT,PB,HB,AA,FX_D,PH_D,SR_D,VT_D,PB_D,HB_D
cottbus_cup,Floor Qualification Results,Rasul Ahmadzada,AZE,12.466,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Ilia Liubimov,ISR,12.433,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Alkinoos Graikos,GRC,12.433,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,William Fu-Allen,NZL,12.366,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Nikolaj Bozic,SVN,12.366,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Benedek Tomcsanyi,HUN,12.333,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Josue Armijo,CHL,12.233,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Trinh Hai Khang,VNM,11.933,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Van Vi Luong,VNM,11.733,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Yang Haonan,CHN,11.733,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Jose Nogueira,PRT,11.666,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Daniel Stoddart,NZL,11.533,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Filip Lidbeck,SWE,11.5,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Bernardo Miranda,BRA,11.4,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Eric Terres,ESP,11.2,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Dimitar Dimitrov,BGR,11.033,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Botond Molnar,HUN,10.8,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
cottbus_cup,Floor Qualification Results,Ricards Plate,LVA,8.766,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Nariman Kurbanov,KAZ,NA,15.6,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Hur Woong,KOR,NA,15.2,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Matvei Petrov,ALB,NA,15,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Gagik Khachikyan,ARM,NA,14.833,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Ahmad Abu Al Soud,JOR,NA,14.8,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Illia Kovtun,UKR,NA,14.8,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Loran de Munck,NLD,NA,14.666,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Benjamin Osberger,FRA,NA,14.533,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Oleg Verniaiev,UKR,NA,14.533,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Cyril Tommasone,FRA,NA,14.466,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Khoi Young,USA,NA,14.433,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Zeinolla Idrissov,KAZ,NA,14.3,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Kaya Kazuma,JPN,NA,14.3,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Vedant Sawant,AUS,NA,14.3,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Marios Georgiou,CYP,NA,14.266,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Nils Dunkel,DEU,NA,14.266,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Harutyun Merdinyan,ARM,NA,14.233,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Dang Ngoc Xuan Thien,VNM,NA,14.233,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Dmitrijs Mickevics,LVA,NA,14.2,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Lucas Kochan,DEU,NA,14.166,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Dagur Olafsson,ISL,NA,14.166,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Benedek Tomcsanyi,HUN,NA,14.033,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Abdelrahman Abdelhaleem,EGY,NA,14,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Casimir Schmidt,NLD,NA,13.9,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Tian Hao,CHN,NA,13.866,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Shiao Yu-Jan,TWN,NA,13.8,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Lee Chih-Kai,TWN,NA,13.8,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Ferhat Arican,TUR,NA,13.7,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Omar Elshobki,EGY,NA,13.666,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Levan Skhiladze,GEO,NA,13.633,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Artem Dolgopyat,ISR,NA,13.6,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Nelson Guilbe,PRI,NA,13.533,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Enkhtuvshin Damdindorj,MNG,NA,13.533,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Thierno Diallo,ESP,NA,13.5,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA
cottbus_cup,Pommels Qualification Results,Radomir Sliz,CZE,NA,13.466,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA
