team,names,total
V12268,NA,248.275
V12962,NA,248.275
V13318,NA,248.27083333333337
V3740,NA,248.2625
V10031,NA,248.2625
V10032,NA,248.2625
V10037,NA,248.2625
V11993,NA,248.2625
V12151,NA,248.2625
V13430,NA,248.2625
V14446,NA,248.2625
V8546,NA,248.2625
V8547,NA,248.2625
V10323,NA,248.25
V10786,NA,248.25
V10792,NA,248.25
V12147,NA,248.25
V12198,NA,248.25
V12240,NA,248.25
V12312,NA,248.25
V13195,NA,248.25
V13242,NA,248.25
V13675,NA,248.25
V13679,NA,248.25
V13785,NA,248.25
V14145,NA,248.25
V14402,NA,248.25
V14598,NA,248.25
V15054,NA,248.25
V15268,NA,248.25
V3517,NA,248.25
V9002,NA,248.25
V9008,NA,248.25
V9203,NA,248.25
V12379,NA,248.24583333333337
V9739,NA,248.24583333333337
V10126,NA,248.23755
V10934,NA,248.2375
V10940,NA,248.2375
V12133,NA,248.2375
V12954,NA,248.2375
V13152,NA,248.2375
V13910,NA,248.2375
V6423,NA,248.2375
V8597,NA,248.2375
V14549,NA,248.2375
V10412,NA,248.22505
V13313,NA,248.225
V11023,NA,248.225
V11456,NA,248.225
V6757,NA,248.225
V8790,NA,248.225
V8795,NA,248.225
V9215,NA,248.225
V14522,NA,248.22083333333333
V11742,NA,248.2125
V12166,NA,248.2125
V13877,NA,248.2125
V13905,NA,248.2125
V3528,NA,248.2125
V6876,NA,248.2125
V8574,NA,248.2125
V6765,NA,248.2125
V9743,NA,248.20833333333337
V14095,NA,248.20833333333331
V14640,NA,248.2
V10537,NA,248.2
V10538,NA,248.2
V10543,NA,248.2
V10935,NA,248.2
V11485,NA,248.2
V12335,NA,248.2
V13149,NA,248.2
V13841,NA,248.2
V14597,NA,248.2
V15144,NA,248.2
V10988,NA,248.19583333333333
V6838,NA,248.19583333333333
V10954,NA,248.1875
V11024,NA,248.1875
V11771,NA,248.1875
V12180,NA,248.1875
V12181,NA,248.1875
V12182,NA,248.1875
V14405,NA,248.1875
V3702,NA,248.1875
V6699,NA,248.1875
V8260,NA,248.1875
V8261,NA,248.1875
V8976,NA,248.1875
V14590,NA,248.18333333333337
V10632,NA,248.17505
V10882,NA,248.175
V11486,NA,248.175
V12384,NA,248.175
V12416,NA,248.175
V14332,NA,248.175
V14922,NA,248.175
V14933,NA,248.175
V8882,NA,248.175
V8883,NA,248.175
V8888,NA,248.175
V9741,NA,248.175
V13070,NA,248.175
V13075,NA,248.175
V13079,NA,248.175
V11962,NA,248.1625
V9191,NA,248.1625
V9763,NA,248.1625
V10906,NA,248.1625
V11772,NA,248.1625
V11996,NA,248.1625
V12130,NA,248.1625
V13386,NA,248.1625
V13790,NA,248.1625
V13794,NA,248.1625
V14411,NA,248.1625
V15089,NA,248.1625
V6677,NA,248.1625
V6918,NA,248.1625
V9260,NA,248.1625
V9278,NA,248.1625
V12317,NA,248.15833333333333
V15062,NA,248.15833333333333
V8977,NA,248.15005
V10878,NA,248.15
V12417,NA,248.15
V13984,NA,248.15
V6858,NA,248.15
V9210,NA,248.15
V12119,NA,248.14583333333337
V14359,NA,248.1375
V15132,NA,248.1375
V8288,NA,248.1375
V11991,NA,248.1375
V12271,NA,248.1375
V12997,NA,248.1375
V13121,NA,248.1375
V13190,NA,248.1375
V13336,NA,248.1375
V14452,NA,248.1375
V14949,NA,248.1375
V3836,NA,248.1375
V9003,NA,248.1375
V12239,NA,248.13333333333333
V9165,NA,248.13333333333333
V10912,NA,248.125
V10998,NA,248.125
V11030,NA,248.125
V12267,NA,248.125
V12961,NA,248.125
V13863,NA,248.125
V14106,NA,248.125
V3637,NA,248.125
V7935,NA,248.125
V8766,NA,248.125
V8767,NA,248.125
V9192,NA,248.125
V10128,NA,248.1125
V11992,NA,248.1125
V12774,NA,248.1125
V13272,NA,248.1125
V13429,NA,248.1125
V14280,NA,248.1125
V14285,NA,248.1125
V14289,NA,248.1125
V14595,NA,248.1125
V3790,NA,248.1125
V7902,NA,248.1125
V12253,NA,248.1125
V13835,NA,248.10833333333335
V14450,NA,248.10833333333335
V13241,NA,248.1
V6590,NA,248.1
V10414,NA,248.1
V13419,NA,248.1
V14144,NA,248.1
V13240,NA,248.09583333333333
V12132,NA,248.0875
V13134,NA,248.0875
V13384,NA,248.0875
V13997,NA,248.0875
V14134,NA,248.0875
V6557,NA,248.0875
V12286,NA,248.0875
V13120,NA,248.08333333333337
V13269,NA,248.075
V10758,NA,248.075
V14051,NA,248.075
V14099,NA,248.075
V14400,NA,248.075
V8794,NA,248.075
V12165,NA,248.0625
V12994,NA,248.0625
V6764,NA,248.0625
V9096,NA,248.0625
V10391,NA,248.05
V10634,NA,248.05
V13148,NA,248.05
V13199,NA,248.05
V14100,NA,248.05
V14596,NA,248.05
V14639,NA,248.05
V15143,NA,248.05
V3801,NA,248.05
V6797,NA,248.05
V13709,NA,248.05
V10103,NA,248.04583333333332
V12124,NA,248.0375
V12128,NA,248.0375
V14919,NA,248.0375
V12250,NA,248.0375
V13181,NA,248.0375
V13182,NA,248.0375
V13183,NA,248.0375
V13914,NA,248.0375
V14629,NA,248.0375
V10389,NA,248.03333333333333
V9074,NA,248.03333333333333
V9097,NA,248.02505
V14331,NA,248.02500000000003
V12244,NA,248.025
V12248,NA,248.025
V14594,NA,248.025
V14738,NA,248.025
V14921,NA,248.025
V2022,NA,248.025
V9740,NA,248.025
V9745,NA,248.025
V4522,NA,248.025
V8979,NA,248.025
V12129,NA,248.0125
V12246,NA,248.0125
V12743,NA,248.0125
V13131,NA,248.0125
V13167,NA,248.0125
V14479,NA,248.0125
V15159,NA,248.0125
V6840,NA,248.0125
V9259,NA,248.0125
V10107,NA,248.00833333333333
V13955,NA,248.00833333333333
V11452,NA,248
V13882,NA,248
V13983,NA,248
V14455,NA,248
V14459,NA,248
V15129,NA,248
V9209,NA,248
V10393,NA,247.99583333333337
V11738,NA,247.9875
V12772,NA,247.9875
V13245,NA,247.9875
V13249,NA,247.9875
V14358,NA,247.9875
V14409,NA,247.9875
V14451,NA,247.9875
V14524,NA,247.9875
V14948,NA,247.9875
V15131,NA,247.9875
V9140,NA,247.9875
V3835,NA,247.9875
V10609,NA,247.98333333333335
V11034,NA,247.98333333333335
V14344,NA,247.975
V10105,NA,247.975
V11029,NA,247.975
V13125,NA,247.975
V13129,NA,247.975
V13417,NA,247.975
V14105,NA,247.975
V3771,NA,247.975
V6710,NA,247.975
V7934,NA,247.975
V10127,NA,247.9625
V12773,NA,247.9625
V12963,NA,247.9625
V12252,NA,247.9625
V13254,NA,247.9625
V14132,NA,247.9625
V3789,NA,247.9625
V8954,NA,247.95833333333337
V9138,NA,247.95833333333331
V13678,NA,247.95
V10413,NA,247.95
V12118,NA,247.95
V13418,NA,247.95
V14377,NA,247.95
V6589,NA,247.95
V6766,NA,247.95
V9167,NA,247.95
V10613,NA,247.94583333333333
V11958,NA,247.9375
V12126,NA,247.9375
V12285,NA,247.9375
V12992,NA,247.9375
V13133,NA,247.9375
V14133,NA,247.9375
V5097,NA,247.9375
V13268,NA,247.925
V13707,NA,247.925
V14391,NA,247.925
V14392,NA,247.925
V14393,NA,247.925
V6437,NA,247.925
V6795,NA,247.925
V7918,NA,247.925
V8299,NA,247.925
V9716,NA,247.925
V9717,NA,247.925
V8958,NA,247.92083333333335
V10611,NA,247.9125
V14627,NA,247.9125
V11036,NA,247.9125
V12238,NA,247.9125
V12993,NA,247.9125
V13840,NA,247.9125
V13844,NA,247.9125
V14733,NA,247.9125
V8266,NA,247.9125
V8585,NA,247.9125
V9225,NA,247.90833333333333
V10390,NA,247.9
V10395,NA,247.9
V10633,NA,247.9
V14341,NA,247.9
V14880,NA,247.9
V3800,NA,247.9
V6573,NA,247.9
V6796,NA,247.9
V8552,NA,247.9
V9099,NA,247.9
V13708,NA,247.9
V14546,NA,247.9
V9197,NA,247.8875
V12249,NA,247.8875
V13251,NA,247.8875
V13287,NA,247.8875
V14628,NA,247.8875
V8956,NA,247.8875
V9078,NA,247.88333333333335
V10631,NA,247.875
V12319,NA,247.875
V14002,NA,247.875
V14737,NA,247.875
V8978,NA,247.875
V9744,NA,247.875
V15130,NA,247.87083333333337
V12245,NA,247.8625
V13130,NA,247.8625
V13166,NA,247.8625
V13247,NA,247.8625
V14478,NA,247.8625
V14833,NA,247.8625
V14834,NA,247.8625
V14835,NA,247.8625
V15158,NA,247.8625
V6693,NA,247.8625
V6839,NA,247.8625
V8805,NA,247.8625
V11099,NA,247.85
V13320,NA,247.85
V13881,NA,247.85
V14464,NA,247.85
V8772,NA,247.85
V9076,NA,247.85
V9143,NA,247.85
V9147,NA,247.85
V9155,NA,247.85
V14330,NA,247.84583333333336
V14920,NA,247.84583333333336
V14529,NA,247.84583333333333
V14523,NA,247.8375
V9139,NA,247.8375
V9235,NA,247.8375
V14343,NA,247.825
V10104,NA,247.825
V10109,NA,247.825
V13834,NA,247.825
V14497,NA,247.825
V14742,NA,247.825
V15086,NA,247.825
V6708,NA,247.825
V6709,NA,247.825
V12060,NA,247.8125
V12061,NA,247.8125
V12062,NA,247.8125
V13253,NA,247.8125
V13960,NA,247.8125
V13964,NA,247.8125
V3377,NA,247.8125
V7922,NA,247.8125
V3741,NA,247.80005
V10366,NA,247.8
V10367,NA,247.8
V13061,NA,247.8
V13062,NA,247.8
V13063,NA,247.8
V14376,NA,247.8
V15135,NA,247.8
V6800,NA,247.8
V9166,NA,247.8
V14807,NA,247.79583333333335
V6577,NA,247.7875
V10822,NA,247.7875
V10828,NA,247.7875
V12125,NA,247.7875
V12739,NA,247.7875
V13127,NA,247.7875
V13954,NA,247.7875
V15137,NA,247.7875
V3786,NA,247.7875
V9152,NA,247.7875
V15069,NA,247.78333333333333
V10417,NA,247.775
V12158,NA,247.775
V14776,NA,247.775
V14925,NA,247.775
V2492,NA,247.775
V7933,NA,247.775
V8298,NA,247.775
V14461,NA,247.775
V14780,NA,247.77083333333337
V10610,NA,247.7625
V10615,NA,247.7625
V11035,NA,247.7625
V14732,NA,247.7625
V14928,NA,247.7625
V3788,NA,247.7625
V8584,NA,247.7625
V9185,NA,247.7625
V9224,NA,247.75833333333333
V10394,NA,247.75
V13119,NA,247.75
V14340,NA,247.75
V14457,NA,247.75
V14879,NA,247.75
V6588,NA,247.75
V7492,NA,247.75
V9098,NA,247.75
V12959,NA,247.7375
V13250,NA,247.7375
V13286,NA,247.7375
V14335,NA,247.7375
V14339,NA,247.7375
V8955,NA,247.7375
V8960,NA,247.7375
V14852,NA,247.73333333333335
V13674,NA,247.725
V10080,NA,247.725
V10081,NA,247.725
V12276,NA,247.725
V14001,NA,247.725
V6762,NA,247.725
V8282,NA,247.725
V12354,NA,247.72083333333333
V10702,NA,247.7125
V10703,NA,247.7125
V10708,NA,247.7125
V11682,NA,247.7125
V11683,NA,247.7125
V12390,NA,247.7125
V13239,NA,247.7125
V13246,NA,247.7125
V14927,NA,247.7125
V14970,NA,247.7125
V8568,NA,247.7125
V8804,NA,247.7125
V9051,NA,247.7125
V9149,NA,247.7125
V9237,NA,247.70005
V11011,NA,247.7
V11080,NA,247.7
V11098,NA,247.7
V14463,NA,247.7
V14735,NA,247.7
V7947,NA,247.7
V9075,NA,247.7
V9213,NA,247.7
V9270,NA,247.7
V14528,NA,247.69583333333333
V10797,NA,247.68755
V14329,NA,247.6875
V9234,NA,247.6875
V10823,NA,247.675
V12127,NA,247.675
V12161,NA,247.675
V14337,NA,247.675
V14496,NA,247.675
V14741,NA,247.675
V3743,NA,247.675
V6896,NA,247.675
V8311,NA,247.675
V10108,NA,247.675
V10985,NA,247.67083333333335
V10586,NA,247.6625
V10587,NA,247.6625
V10796,NA,247.6625
V11012,NA,247.6625
V14785,NA,247.6625
V14789,NA,247.6625
V6697,NA,247.6625
V8788,NA,247.6625
V9170,NA,247.6625
V9755,NA,247.6625
V12156,NA,247.65
V12278,NA,247.65
V13162,NA,247.65
V14449,NA,247.65
V14782,NA,247.65
V6850,NA,247.65
V12364,NA,247.65
V9722,NA,247.65
V11396,NA,247.6375
V11397,NA,247.6375
V11402,NA,247.6375
V13126,NA,247.6375
V15136,NA,247.6375
V15138,NA,247.6375
V8931,NA,247.6375
V8932,NA,247.6375
V9151,NA,247.6375
V15068,NA,247.63333333333333
V11688,NA,247.625
V12157,NA,247.625
V14460,NA,247.625
V11491,NA,247.61255
V10614,NA,247.6125
V12299,NA,247.6125
V12305,NA,247.6125
V15134,NA,247.6125
V8286,NA,247.6125
V9080,NA,247.6125
V9184,NA,247.6125
V3718,NA,247.60833333333335
V11777,NA,247.60005
V8572,NA,247.6
V14111,NA,247.6
V14456,NA,247.6
V9052,NA,247.6
V14070,NA,247.59583333333333
V14730,NA,247.5875
V15180,NA,247.5875
V6831,NA,247.5875
V6861,NA,247.5875
V8959,NA,247.5875
V9299,NA,247.5875
V10916,NA,247.575
V11902,NA,247.575
V11903,NA,247.575
V11908,NA,247.575
V12300,NA,247.575
V13159,NA,247.575
V2856,NA,247.575
V8297,NA,247.575
V9239,NA,247.575
V10894,NA,247.57083333333333
V12353,NA,247.57083333333333
V3722,NA,247.57083333333333
V10917,NA,247.56255
V10799,NA,247.5625
V12389,NA,247.5625
V13391,NA,247.5625
V13874,NA,247.5625
V14926,NA,247.5625
V14969,NA,247.5625
V3142,NA,247.5625
V5082,NA,247.5625
V8583,NA,247.5625
V9148,NA,247.5625
V11997,NA,247.55005
V11079,NA,247.55
V12247,NA,247.55
V12281,NA,247.55
V14347,NA,247.55
V14959,NA,247.55
V3787,NA,247.55
V8792,NA,247.55
V9217,NA,247.55
V9269,NA,247.55
V14924,NA,247.5375
V3720,NA,247.5375
V10960,NA,247.525
V12243,NA,247.525
V13277,NA,247.525
V13282,NA,247.525
V14336,NA,247.525
V14809,NA,247.525
V3742,NA,247.525
V6895,NA,247.525
V13355,NA,247.52083333333337
V14271,NA,247.5125
V14272,NA,247.5125
V14273,NA,247.5125
V12683,NA,247.5125
V12684,NA,247.5125
V13992,NA,247.5125
V14369,NA,247.5125
V3362,NA,247.5125
V8803,NA,247.5125
V9754,NA,247.5125
V12277,NA,247.5
V12363,NA,247.5
V14739,NA,247.5
V14781,NA,247.5
V14854,NA,247.5
V15167,NA,247.5
V3542,NA,247.5
V6849,NA,247.5
V9137,NA,247.5
V10774,NA,247.49583333333337
V10958,NA,247.49583333333337
V10987,NA,247.4875
V11493,NA,247.4875
V9145,NA,247.4875
V9256,NA,247.4875
V14015,NA,247.4875
V11779,NA,247.475
V13128,NA,247.475
V9218,NA,247.47083333333333
V10119,NA,247.4625
V13843,NA,247.4625
V14467,NA,247.4625
V14487,NA,247.4625
V9079,NA,247.4625
V9738,NA,247.4625
V10778,NA,247.45833333333331
V14565,NA,247.45833333333331
V10405,NA,247.45
V10086,NA,247.45
V12123,NA,247.45
V13157,NA,247.45
V13279,NA,247.45
V13365,NA,247.45
V13618,NA,247.45
V13619,NA,247.45
V14016,NA,247.45
V14056,NA,247.45
V14110,NA,247.45
V14601,NA,247.45
V11045,NA,247.44583333333333
V14069,NA,247.44583333333333
V10372,NA,247.4375
V10919,NA,247.4375
V13872,NA,247.4375
V13994,NA,247.4375
V14080,NA,247.4375
V14721,NA,247.4375
V14722,NA,247.4375
V14723,NA,247.4375
V15179,NA,247.4375
V6602,NA,247.4375
V6860,NA,247.4375
V9057,NA,247.4375
V9298,NA,247.4375
V10776,NA,247.425
V11756,NA,247.425
V11999,NA,247.425
V12689,NA,247.425
V13158,NA,247.425
V14957,NA,247.425
V9238,NA,247.425
V11017,NA,247.425
V15169,NA,247.425
V10898,NA,247.42083333333335
V11468,NA,247.42083333333335
V14338,NA,247.4125
V3662,NA,247.4125
V10798,NA,247.4125
V13300,NA,247.4125
V13306,NA,247.4125
V13390,NA,247.4125
V13873,NA,247.4125
V14876,NA,247.4125
V11754,NA,247.40833333333333
V12778,NA,247.40005
V10625,NA,247.4
V14958,NA,247.4
V2477,NA,247.4
V6846,NA,247.4
V14021,NA,247.4
V3719,NA,247.3875
V10592,NA,247.3875
V10896,NA,247.3875
V10963,NA,247.3875
V10967,NA,247.3875
V10975,NA,247.3875
V14367,NA,247.3875
V14489,NA,247.3875
V14575,NA,247.3875
V3724,NA,247.3875
V11472,NA,247.38333333333333
V10959,NA,247.375
V11055,NA,247.375
V12903,NA,247.375
V12904,NA,247.375
V12909,NA,247.375
V13301,NA,247.375
V14808,NA,247.375
V15064,NA,247.375
V8970,NA,247.375
V11758,NA,247.37083333333337
V13354,NA,247.37083333333337
V13624,NA,247.3625
V14362,NA,247.3625
V14368,NA,247.3625
V14794,NA,247.3625
V3869,NA,247.3625
V8937,NA,247.3625
V12399,NA,247.35833333333335
V14859,NA,247.35833333333335
V11974,NA,247.35833333333332
V12998,NA,247.35005
V11470,NA,247.35
V13248,NA,247.35
V14510,NA,247.35
V14516,NA,247.35
V14853,NA,247.35
V3826,NA,247.35
V9742,NA,247.35
V13713,NA,247.33755
V6801,NA,247.33755
V10986,NA,247.3375
V11492,NA,247.3375
V13963,NA,247.3375
V14827,NA,247.3375
V9144,NA,247.3375
V10972,NA,247.325
V11778,NA,247.325
V13244,NA,247.325
V9177,NA,247.325
V11978,NA,247.32083333333333
V10118,NA,247.3125
V13959,NA,247.3125
V14041,NA,247.3125
V14511,NA,247.3125
V5552,NA,247.3125
V6722,NA,247.3125
V9753,NA,247.3125
V14564,NA,247.30833333333337
V10404,NA,247.3
V11005,NA,247.3
V13278,NA,247.3
V13389,NA,247.3
V14530,NA,247.3
V14600,NA,247.3
V6848,NA,247.3
V13364,NA,247.3
V11044,NA,247.29583333333335
V10918,NA,247.2875
V3695,NA,247.2875
V3696,NA,247.2875
V11976,NA,247.2875
V12401,NA,247.2875
V13993,NA,247.2875
V14079,NA,247.2875
V14458,NA,247.2875
V14791,NA,247.2875
V9220,NA,247.2875
V10775,NA,247.275
V10780,NA,247.275
V11755,NA,247.275
V11760,NA,247.275
V11998,NA,247.275
V12780,NA,247.275
V14482,NA,247.275
V15168,NA,247.275
V10102,NA,247.2625
V14071,NA,247.2625
V14454,NA,247.2625
V14787,NA,247.2625
V10388,NA,247.25
V10624,NA,247.25
V10871,NA,247.25
V10969,NA,247.25
V13124,NA,247.25
V13396,NA,247.25
V9090,NA,247.25
V11057,NA,247.23755
V10895,NA,247.2375
V11033,NA,247.2375
V13839,NA,247.2375
V14488,NA,247.2375
V3723,NA,247.2375
V9767,NA,247.2375
V11090,NA,247.2375
V14574,NA,247.2375
V13000,NA,247.225
V15063,NA,247.225
V8969,NA,247.225
V11054,NA,247.225
V12464,NA,247.225
V12757,NA,247.225
V9146,NA,247.225
V10131,NA,247.2125
V13715,NA,247.2125
V14793,NA,247.2125
V3868,NA,247.2125
V6803,NA,247.2125
V7477,NA,247.2125
V12755,NA,247.20833333333337
V14858,NA,247.20833333333337
V2841,NA,247.2
V10608,NA,247.2
V10990,NA,247.2
V11469,NA,247.2
V11474,NA,247.2
V12388,NA,247.2
V3796,NA,247.2
V9175,NA,247.2
V14334,NA,247.1875
V14826,NA,247.1875
V3127,NA,247.1875
V10751,NA,247.175
V10752,NA,247.175
V10971,NA,247.175
V11731,NA,247.175
V11732,NA,247.175
V3850,NA,247.175
V8953,NA,247.175
V9176,NA,247.175
V12759,NA,247.17083333333335
V12187,NA,247.1625
V12193,NA,247.1625
V13692,NA,247.1625
V14040,NA,247.1625
V14117,NA,247.1625
V14779,NA,247.1625
V12975,NA,247.15833333333336
V13400,NA,247.15833333333333
V10900,NA,247.15
V11004,NA,247.15
V11782,NA,247.15
V10106,NA,247.15
V13690,NA,247.14583333333337
V6778,NA,247.14583333333337
V14115,NA,247.14583333333331
V14599,NA,247.1375
V3347,NA,247.1375
V9073,NA,247.1375
V10392,NA,247.1375
V10872,NA,247.1375
V11975,NA,247.1375
V11980,NA,247.1375
V12400,NA,247.1375
V14790,NA,247.1375
V3772,NA,247.1375
V9219,NA,247.1375
V10779,NA,247.125
V11119,NA,247.125
V11759,NA,247.125
V12779,NA,247.125
V12979,NA,247.12083333333337
V10117,NA,247.1125
V11059,NA,247.1125
V14053,NA,247.1125
V14786,NA,247.1125
V5916,NA,247.1125
V13694,NA,247.10833333333335
V6782,NA,247.10833333333335
V10403,NA,247.1
V10968,NA,247.1
V11445,NA,247.1
V11446,NA,247.1
V12395,NA,247.1
V13395,NA,247.1
V6202,NA,247.1
V9088,NA,247.1
V9089,NA,247.1
V14610,NA,247.09583333333336
V10612,NA,247.0875
V11037,NA,247.0875
V12067,NA,247.0875
V12068,NA,247.0875
V12073,NA,247.0875
V12977,NA,247.0875
V13402,NA,247.0875
V6847,NA,247.0875
V11089,NA,247.0875
V12445,NA,247.075
V12999,NA,247.075
V9180,NA,247.075
V12376,NA,247.075
V12463,NA,247.075
V12756,NA,247.075
V12761,NA,247.075
V14104,NA,247.075
V6780,NA,247.075
V12162,NA,247.06255
V13714,NA,247.0625
V6802,NA,247.0625
V8957,NA,247.0625
V10623,NA,247.05
V11473,NA,247.05
V12188,NA,247.05
V6422,NA,247.05
V12350,NA,247.04583333333332
V10957,NA,247.0375
V14606,NA,247.0375
V11951,NA,247.0375
V11952,NA,247.0375
V12377,NA,247.0375
V13903,NA,247.0375
V14050,NA,247.0375
V10965,NA,247.025
V11076,NA,247.025
V13465,NA,247.025
V14612,NA,247.025
V3527,NA,247.025
V3734,NA,247.025
V3849,NA,247.025
V8968,NA,247.025
V13696,NA,247.0125
V14180,NA,247.0125
V13691,NA,247.0125
V14116,NA,247.0125
V3701,NA,247.0125
V11038,NA,247.00833333333333
V10899,NA,247
V3818,NA,247
V9142,NA,247
V3832,NA,246.98755
V3821,NA,246.9875
V11979,NA,246.9875
V11118,NA,246.975
V10877,NA,246.975
V12732,NA,246.975
V12733,NA,246.975
V14797,NA,246.975
V14817,NA,246.975
V15115,NA,246.975
V14895,NA,246.97083333333333
V11058,NA,246.9625
V13188,NA,246.9625
V13194,NA,246.9625
V14052,NA,246.9625
V14675,NA,246.9625
V14931,NA,246.9625
V3809,NA,246.9625
V13783,NA,246.9625
V13784,NA,246.9625
V12394,NA,246.95
V12783,NA,246.95
V13909,NA,246.95
V14092,NA,246.95
V14161,NA,246.95
V9276,NA,246.95
V12259,NA,246.94583333333333
V12282,NA,246.93755
V12164,NA,246.9375
V12976,NA,246.9375
V12981,NA,246.9375
V13401,NA,246.9375
V15050,NA,246.9375
V15056,NA,246.9375
V5537,NA,246.9375
V9077,NA,246.9375
V15105,NA,246.93333333333337
V12444,NA,246.925
V12760,NA,246.925
V13904,NA,246.925
V3813,NA,246.925
V6779,NA,246.925
V6784,NA,246.925
V9230,NA,246.925
V13667,NA,246.9125
V13668,NA,246.9125
V10790,NA,246.9125
V12340,NA,246.9125
V14093,NA,246.9125
V12323,NA,246.90833333333333
V10757,NA,246.9
V12325,NA,246.9
V14398,NA,246.9
V14404,NA,246.9
V14819,NA,246.9
V3647,NA,246.9
V6929,NA,246.9
V14905,NA,246.9
V13718,NA,246.8875
V14605,NA,246.8875
V13068,NA,246.8875
V13069,NA,246.8875
V13074,NA,246.8875
V13341,NA,246.8875
V14049,NA,246.8875
V6886,NA,246.8875
V10964,NA,246.875
V13377,NA,246.875
V13446,NA,246.875
V13464,NA,246.875
V13789,NA,246.875
V14611,NA,246.875
V3733,NA,246.875
V12139,NA,246.87083333333337
V14039,NA,246.87083333333337
V13163,NA,246.86255
V10997,NA,246.8625
V12352,NA,246.8625
V13695,NA,246.8625
V14179,NA,246.8625
V14840,NA,246.8625
V14846,NA,246.8625
V8817,NA,246.8625
V9241,NA,246.8625
V13878,NA,246.85005
V13189,NA,246.85
V3817,NA,246.85
V13324,NA,246.84583333333333
V13351,NA,246.84583333333333
V11484,NA,246.8375
V12952,NA,246.8375
V12953,NA,246.8375
V13378,NA,246.8375
V15141,NA,246.8375
V7462,NA,246.8375
V12143,NA,246.83333333333337
V14066,NA,246.83333333333331
V11040,NA,246.825
V11451,NA,246.825
V11770,NA,246.825
V14278,NA,246.825
V14279,NA,246.825
V14284,NA,246.825
V14841,NA,246.825
V15114,NA,246.825
V15139,NA,246.825
V3717,NA,246.825
V6755,NA,246.825
V6756,NA,246.825
V12410,NA,246.82083333333333
V14894,NA,246.82083333333333
V11737,NA,246.8125
V12284,NA,246.8125
V14046,NA,246.8125
V14587,NA,246.8125
V14656,NA,246.8125
V14674,NA,246.8125
V14860,NA,246.8125
V14930,NA,246.8125
V6856,NA,246.8125
V14373,NA,246.80005
V12141,NA,246.8
V12328,NA,246.8
V12332,NA,246.8
V12382,NA,246.8
V14160,NA,246.8
V14788,NA,246.8
V14929,NA,246.8
V9275,NA,246.8
V12263,NA,246.79583333333335
V10910,NA,246.7875
V12980,NA,246.7875
V14812,NA,246.7875
V15051,NA,246.7875
V9211,NA,246.7875
V12163,NA,246.7875
V14399,NA,246.7875
V15270,NA,246.7875
V14561,NA,246.78333333333333
V15104,NA,246.78333333333333
V15283,NA,246.78333333333333
V11990,NA,246.775
V14372,NA,246.775
V14588,NA,246.775
V6783,NA,246.775
V9229,NA,246.775
V14784,NA,246.775
V11957,NA,246.7625
V10789,NA,246.7625
V10966,NA,246.7625
V12261,NA,246.7625
V12324,NA,246.75
V12420,NA,246.75
V13326,NA,246.75
V14818,NA,246.75
V14904,NA,246.75
V6928,NA,246.75
V13260,NA,246.74583333333337
V13283,NA,246.73755
V10995,NA,246.7375
V14068,NA,246.7375
V5901,NA,246.7375
V13165,NA,246.7375
V13329,NA,246.7375
V13333,NA,246.7375
V13975,NA,246.73333333333335
V13998,NA,246.72505
V6187,NA,246.725
V12355,NA,246.725
V13445,NA,246.725
V13880,NA,246.725
V15146,NA,246.725
V10773,NA,246.7125
V10996,NA,246.7125
V12351,NA,246.7125
V3721,NA,246.7125
V6910,NA,246.7125
V9240,NA,246.7125
V12337,NA,246.7
V13356,NA,246.7
V14936,NA,246.7
V14126,NA,246.69583333333333
V11483,NA,246.6875
V14492,NA,246.6875
V15070,NA,246.6875
V15140,NA,246.6875
V14470,NA,246.68333333333337
V15150,NA,246.68333333333337
V14493,NA,246.67505
V10893,NA,246.675
V11039,NA,246.675
V11769,NA,246.675
V13857,NA,246.675
V14044,NA,246.675
V14048,NA,246.675
V14375,NA,246.675
V3732,NA,246.675
V6407,NA,246.675
V6832,NA,246.675
V12370,NA,246.675
V14081,NA,246.675
V12409,NA,246.67083333333335
V13140,NA,246.67083333333335
V12283,NA,246.6625
V13353,NA,246.6625
V14045,NA,246.6625
V14655,NA,246.6625
V13855,NA,246.65833333333333
V12140,NA,246.65
V12145,NA,246.65
V3512,NA,246.65
V10909,NA,246.6375
V10908,NA,246.6375
V11467,NA,246.6375
V13977,NA,246.6375
V14536,NA,246.6375
V15258,NA,246.6375
V15269,NA,246.6375
V13144,NA,246.63333333333333
V11753,NA,246.625
V11989,NA,246.625
V12236,NA,246.625
V12334,NA,246.625
V12771,NA,246.625
V13411,NA,246.62083333333337
V13859,NA,246.62083333333337
V12422,NA,246.61255
V9181,NA,246.61255
V11000,NA,246.6125
V12260,NA,246.6125
V12398,NA,246.6125
V12455,NA,246.6125
V12738,NA,246.6125
V13285,NA,246.6125
V3632,NA,246.6125
V14350,NA,246.60833333333335
V14534,NA,246.60833333333335
V14940,NA,246.60833333333335
V15256,NA,246.60833333333335
V15285,NA,246.6
V9226,NA,246.6
V10777,NA,246.6
V12419,NA,246.6
V13142,NA,246.6
V13325,NA,246.6
V13383,NA,246.6
V14000,NA,246.6
V14563,NA,246.6
V13264,NA,246.59583333333336
V11496,NA,246.5875
V13164,NA,246.5875
V14067,NA,246.5875
V14098,NA,246.5875
V7932,NA,246.5875
V13979,NA,246.58333333333337
V11973,NA,246.575
V12991,NA,246.575
V13879,NA,246.575
V15145,NA,246.575
V3815,NA,246.575
V9228,NA,246.575
